"","SimNumber","Targets","Span","Samples","Errors","Offset","OffsetVaria"
"56",56,10667,27,4,16,22.7620983729139,22.3451808926302
"57",57,6959,88,12,12,-49.5031064609066,25.495656196703
"58",58,10428,25,16,27,3.94717804156244,22.4283950865886
"59",59,10277,39,3,15,30.7336930185556,4.21628806470311
"60",60,1997,47,20,28,-15.4656089842319,13.3068234209735
"61",61,1045,43,4,17,42.914389912039,13.3708390573857
"62",62,4826,52,6,13,25.4640543833375,19.9543299359549
"63",63,10989,65,17,31,-43.083815369755,23.1056124754322
"64",64,8146,36,19,20,-46.2434657616541,15.3613740629361
"65",65,3454,90,15,26,41.641438822262,0.372694154031575
"66",66,6672,88,24,13,35.2099421434104,15.3622557243875
"67",67,1574,95,20,19,-1.11002211924642,17.9174969564495
"68",68,1075,65,6,16,39.5004767226055,16.668247345241
"69",69,5839,74,10,26,43.2556727202609,21.0736384500284
"70",70,649,38,4,31,33.6247357772663,17.0968664675509
"71",71,12166,77,3,12,-5.4761043516919,23.3603048735291
"72",72,10990,82,14,28,19.2766319029033,8.25881374741951
"73",73,8025,28,25,11,-25.8711256552488,16.8460990979043
"74",74,10145,98,15,21,-38.2620721124113,8.74801267948607
"75",75,417,66,23,27,-28.9163132198155,8.37572300602402
"76",76,629,58,10,9,-29.6343843918294,9.26701984485169
"77",77,7437,36,19,17,-24.3136972654611,14.8772738179127
"78",78,4567,39,8,19,48.2908288249746,7.97902865360701
"79",79,7314,65,18,10,13.7811089400202,18.6019965789022
"80",80,8502,60,5,8,2.09471024572849,9.63700210726005
"81",81,1167,93,25,9,-15.8062002621591,15.3456724807273
"82",82,8363,51,25,27,26.6393562313169,5.87907677191147
"83",83,9770,42,19,26,33.5972624598071,1.51862255693297
"84",84,9840,90,18,9,9.52704190276563,25.3244501415261
"85",85,9401,100,20,18,-44.2041916539893,14.9081668464744
"86",86,6641,38,12,11,-3.41312265954912,15.7650383100586
"87",87,11686,65,12,26,-8.81481564138085,24.8618628554624
"88",88,8870,87,19,29,-17.3309278208762,17.3288688793958
"89",89,2546,31,12,13,-11.2232535611838,20.4409193475582
"90",90,9372,29,14,9,34.7376486985013,20.3052467723133
"91",91,5898,98,12,20,18.8109380193055,9.07323329232493
"92",92,11811,28,17,27,-35.6133674038574,24.4452365746915
"93",93,10878,55,16,32,33.1155358348042,20.9499151083229
"94",94,11662,99,20,11,2.83502731472254,22.8726842697051
"95",95,8665,29,22,32,-31.4608520129696,25.5381160929063
"96",96,4717,83,18,11,-34.5982062863186,23.1575327162351
"97",97,4265,58,16,9,12.6807734370232,20.6290283273361
"98",98,12141,47,6,25,31.5003600670025,5.29354923103098
"99",99,9215,78,15,22,-19.1826976602897,22.412783262328
"100",100,7429,47,21,17,-2.45608806144446,25.4306229971123
"101",101,12119,38,2,22,-8.86608585715294,25.843315889382
"102",102,2226,95,17,12,-22.8508669650182,15.6684797103845
"103",103,4549,77,7,13,35.7051755534485,3.12926124225068
"104",104,6981,78,22,17,-31.0283397091553,8.67093594128056
"105",105,7798,37,6,21,-4.28015228826553,13.4124427609863
"106",106,5667,81,9,28,34.0972036356106,21.8051509572645
"107",107,5978,29,19,26,-43.9004027983174,22.6709520225299
"108",108,8668,59,9,28,15.2713005663827,6.9123939941898
"109",109,4019,66,3,28,31.2209919095039,0.479333876811899
"110",110,7418,90,11,19,-12.2792262583971,22.778781001105
"111",111,2041,54,24,16,35.9052402665839,11.1161411907009
"112",112,1145,62,12,21,46.9685931224376,15.1049346363232
"113",113,9459,49,9,17,26.0547950165346,1.09746324681793
"114",114,3967,64,7,9,31.4933557296172,24.1167419993551
"115",115,7637,36,16,32,-10.5598727008328,15.1268238901179
"116",116,3640,82,7,14,16.5288522606716,5.49859977673716
"117",117,3381,86,24,11,-29.0478978538886,7.93678124460019
"118",118,6970,79,11,30,-10.4026963934302,2.21816402710183
"119",119,4264,79,13,31,-37.5530708581209,4.62171329638222
"120",120,2251,41,14,11,7.87820101249963,16.5431452923301
"121",121,2592,40,8,11,38.1553161656484,26.1225575243612
"122",122,7621,66,15,29,-16.1830567521974,16.9581428501017
"123",123,11392,57,22,29,-28.4350714180619,25.2984697564847
"124",124,2314,27,8,30,-21.8637939542532,14.3374200050647
"125",125,11822,62,4,24,47.2416024422273,12.8007901907603
"126",126,5776,83,6,31,-30.0578975351527,6.03613828738383
"127",127,10908,73,22,24,2.50581086147577,8.15736946616019
"128",128,5512,96,7,9,4.7187062446028,14.7363114158642
"129",129,2850,40,24,30,-33.5058804601431,25.8310055510041
"130",130,6138,43,22,11,-4.28597778081894,12.2545384896086
"131",131,1322,73,22,8,32.8467741142958,0.206560977711342
"132",132,3781,93,23,12,41.8056118534878,11.8146633084554
"133",133,7814,89,18,22,36.4833111641929,21.5201772086881
"134",134,11755,95,12,23,-20.0504645938054,11.4774267914428
"135",135,7625,53,7,29,-12.9605259280652,5.78644618686079
"136",136,7980,77,12,11,35.4661497054622,5.81725639847596
"137",137,4409,79,8,25,-20.0709681026638,3.9558343576137
"138",138,8527,61,21,26,38.5349878575653,21.1613168062551
"139",139,5469,53,10,11,-35.1433282950893,12.3040188295187
"140",140,8319,60,23,25,46.6093762312084,1.57918916953192
"141",141,6231,47,21,17,-29.3527345638722,19.4908563302564
"142",142,2037,81,10,25,40.5300816288218,23.2093522477318
"143",143,11310,44,16,19,-32.4190017068759,22.5558381820198
"144",144,2007,91,20,15,-17.7069222554564,20.7483522956248
"145",145,6464,78,18,23,-35.6122472789139,14.571242649856
"146",146,12219,84,7,24,19.2540110787377,12.2108216427928
"147",147,3737,93,21,30,-30.9802572708577,24.5865348842002
"148",148,4114,96,23,16,-1.42173946369439,24.2126278277931
"149",149,6721,59,18,17,45.4427902586758,16.2960874901037
"150",150,9098,52,18,30,-37.7070887712762,17.9286482832904
"151",151,8412,44,6,29,39.0208291588351,13.978266272818
"152",152,5887,98,11,23,14.2238375032321,23.5522868581789
"153",153,2372,78,11,12,21.7582640238106,0.515904200482415
"154",154,2954,97,17,8,41.0416416358203,14.1330490728798
"155",155,2377,36,25,24,2.60944659821689,23.8318917635891
"156",156,3291,81,10,17,31.5978524973616,9.98159964596247
"157",157,7892,65,18,31,-0.235433899797499,13.5903893431562
"158",158,6614,54,19,30,-1.23923865612596,7.21816923980415
"159",159,2043,41,3,14,-46.4404820231721,12.9727952446865
"160",160,6892,40,14,17,-18.7527663772926,10.7791656923683
"161",161,8099,98,6,24,-39.9238116573542,3.60662300247792
"162",162,3649,98,8,14,3.6982593126595,8.33005956301349
"163",163,6065,88,9,27,27.1020303945988,19.5121568020196
"164",164,7676,69,12,20,-22.4536218913272,11.5186120235976
"165",165,11953,35,8,29,-8.66957965772599,21.9762450371182
"166",166,11918,74,22,8,-38.7476438190788,2.59685310046351
"167",167,7106,52,14,22,14.551582862623,11.7886134517
"168",168,9598,100,22,17,7.01154994312674,5.38913193821558
"169",169,3730,72,17,15,-32.5303685385734,22.8298834623506
"170",170,6187,99,10,23,-36.9047704385594,14.2351425321395
"171",171,687,56,4,25,40.6524724094197,0.926394327323884
"172",172,10903,72,16,28,42.7192281931639,0.757222442188067
"173",173,10062,36,19,32,34.4871309353039,17.406636453951
"174",174,11513,79,25,9,29.6163563616574,19.6191265709698
"175",175,10862,75,2,13,23.9979749079794,20.1112405016087
"176",176,4035,51,11,25,35.494342003949,0.0295039358008653
"177",177,6673,27,9,15,25.2096889773384,8.15506008077715
"178",178,5401,37,22,32,-25.7842373335734,16.806265355889
"179",179,5560,96,2,23,43.8584104413167,11.2749564535788
"180",180,5327,69,21,28,-33.6238102288917,22.3690849618686
"181",181,11965,27,7,28,-3.68669859599322,3.83392999021965
"182",182,831,55,5,25,48.1951412511989,7.3040556330129
"183",183,9839,91,14,15,-3.66053499747068,18.4806567031189
"184",184,1675,40,16,12,-27.5768491672352,24.3473446795568
"185",185,10726,55,2,31,-33.8685394264758,3.46922036560997
"186",186,5579,64,15,30,44.6289896266535,10.0018788835285
"187",187,7122,49,17,20,-5.15479915775359,4.5157198394665
"188",188,6090,52,22,10,-38.980076671578,11.806552393289
"189",189,6139,83,7,23,-45.9589172154665,5.54479187111091
"190",190,11262,33,22,25,44.9211111059412,13.5845552431084
"191",191,9397,79,14,18,-12.9267374053597,16.4714078255389
"192",192,4301,76,17,30,-21.7242915416136,12.434934986223
"193",193,9162,76,14,12,-30.0397432874888,10.8751971029169
"194",194,12026,47,18,26,-8.14829946029931,14.2517446676637
"195",195,8497,36,22,18,-14.4155810587108,11.1659241397728
"196",196,11734,53,23,26,15.7991184387356,24.4003139864309
"197",197,7022,30,22,10,-22.2784620244056,7.91710672560544
"198",198,10778,48,10,23,36.1138404114172,25.0753567933978
"199",199,1355,41,11,10,-40.6124469358474,8.18813378695748
"200",200,11823,83,17,25,-31.8483653012663,14.8114382076848
"201",201,424,42,4,24,-5.01861711964011,14.0028430886134
"202",202,11295,77,4,24,-42.5728273577988,22.4604830656513
"203",203,8305,52,7,28,41.2566764745861,10.8813239343099
"204",204,9067,36,2,20,8.35594267118722,19.8214474274227
"205",205,4989,79,4,9,19.6796358563006,8.15343797178124
"206",206,8515,50,13,10,-23.4557039337233,5.28806074350607
"207",207,8657,83,9,17,36.0907508525997,13.3528895593043
"208",208,9121,49,6,19,40.005983505398,13.2535257399396
"209",209,5751,41,23,8,-14.8031193297356,12.214075127793
"210",210,5783,68,22,30,-43.2823364855722,10.0622434543672
"211",211,7415,43,24,22,0.720544415526092,22.786732884042
"212",212,10019,84,23,27,-25.9360966738313,24.6272193585637
"213",213,11492,31,19,32,-20.9292579209432,11.5224935551044
"214",214,2911,46,16,22,-13.6651996523142,8.88725199793186
"215",215,10641,29,4,13,47.7554278681055,1.4491167301368
"216",216,1177,46,14,20,-0.326375826261938,18.8803498026915
"217",217,7205,44,13,21,16.9306025840342,16.3341054352438
"218",218,10711,76,12,9,17.9777774494141,22.6293596528138
"219",219,3875,53,3,11,6.79305086378008,14.3238528826584
"220",220,9126,40,3,9,-34.0126692084596,15.3477466926356
"221",221,11551,35,18,18,17.2785339411348,3.54725871326611
"222",222,6237,66,17,22,1.21627342887223,20.2703715646362
"223",223,6424,82,15,15,-14.8179370909929,1.28786789655965
"224",224,11390,93,10,26,-47.3656675545499,13.5986192548545
"225",225,10088,58,2,18,-7.52345025539398,23.4917654083639
"226",226,888,85,17,14,-12.3200579313561,9.02665635797195
"227",227,3610,30,25,13,40.1931540807709,13.8089462327736
"228",228,4646,61,18,16,3.26049488503486,16.9010419814177
"229",229,1695,100,11,9,-38.1043276051059,24.9933570834615
"230",230,8127,84,13,11,32.7637308975682,1.6420958806749
"231",231,10669,73,18,29,-28.7522712023929,4.35440228071855
"232",232,1685,55,25,29,7.22980774007738,9.91927600980527
"233",233,12010,45,8,26,37.5064321793616,2.47216979046864
"234",234,12220,47,11,21,-7.0448393933475,10.4153766851961
"235",235,6082,40,17,31,-16.5440263226628,17.1319278668254
"236",236,7524,90,8,28,2.77701371815056,1.13800650110468
"237",237,6147,90,19,17,-47.5333438022062,5.68162268667039
"238",238,10106,63,16,32,39.5497124874964,21.4716427267822
"239",239,2703,88,6,25,32.8309933654964,26.3214734585828
"240",240,313,97,11,31,26.1051598470658,1.01488521262584
"241",241,8346,72,10,18,-14.0981857432052,12.1347017077799
"242",242,3869,48,22,21,24.8761322582141,1.20150755942008
"243",243,3056,88,23,24,47.2062177956104,4.05114365720167
"244",244,7996,40,15,31,-26.3825503410771,6.34191395871295
"245",245,8037,98,13,13,-29.7863556770608,14.7177452730283
"246",246,11837,49,11,22,-6.21035909280181,13.7269399211735
"247",247,338,72,8,18,-14.1588223632425,5.25501730626263
"248",248,2063,79,5,23,42.3618086846545,14.1138850722671
"249",249,5842,37,6,12,-12.9461440490559,16.6676250304594
"250",250,8782,87,21,31,8.08703254442662,10.8882201803608
"251",251,10871,38,10,11,5.37397500593215,0.324856283388799
"252",252,2131,40,11,15,0.419753952883184,15.2741273691431
"253",253,8909,44,6,27,18.4158885385841,6.2229967948175
"254",254,10092,52,5,22,-36.2796824192628,11.6598368016775
"255",255,11830,74,20,16,-23.3847383409739,18.4792047504643
"256",256,7898,79,20,10,29.3588327709585,4.21648469556705
"257",257,4043,54,23,22,-5.77548327855766,9.03300280882628
"258",258,11423,83,18,23,-18.3728778734803,1.54609776842478
"259",259,10899,31,15,17,-49.6846032794565,20.3593100550815
"260",260,2066,43,19,12,-11.7145822616294,11.795967285597
"261",261,8321,39,11,30,-8.29915096983314,22.8477683319945
"262",262,4258,44,6,28,43.1229518959299,2.23314776166738
"263",263,4940,45,16,30,-19.5866285357624,24.0831071640938
"264",264,4718,84,11,11,1.28837134689093,23.1354852878104
"265",265,10180,40,18,10,27.8512784512714,25.9477779700751
"266",266,3362,68,13,22,-24.4096129667014,26.4042701435809
"267",267,7848,91,13,21,2.73570998106152,8.18750876981253
"268",268,2400,26,25,32,36.7093318840489,6.19662850958644
"269",269,4888,52,14,29,-20.8390259416774,15.4297422194616
"270",270,1454,44,3,30,1.57045365776867,23.357816132664
"271",271,7098,33,22,30,-9.1178719419986,3.31295538097527
"272",272,504,56,14,32,-43.2471871608868,18.3074864987254
"273",273,1864,25,12,28,28.6979647586122,14.0210094914532
"274",274,602,87,23,26,43.2206712663174,16.0230961869883
"275",275,2281,86,25,30,10.035116202198,7.78613790983544
"276",276,20,83,8,15,-16.0403119400144,18.6756608924249
"277",277,10652,66,12,27,20.0430859113112,6.98189134370931
"278",278,910,36,14,10,45.1964255655184,18.8306886512314
"279",279,11326,83,7,9,8.87524248100817,8.37921910525276
"280",280,4489,70,24,19,-8.27188962139189,7.89612139382563
"281",281,4808,59,5,30,-6.66849808767438,9.39646876635821
"282",282,7040,32,5,8,6.36108296457678,20.9108169458963
"283",283,4677,68,2,21,45.1595417922363,22.7620263733175
"284",284,7404,44,13,12,33.2486694213003,5.64231042673485
"285",285,7422,79,12,15,-19.9964721454307,8.08366679512011
"286",286,472,84,7,13,-44.8421480832621,4.95449567084783
"287",287,12225,40,2,25,-41.8381719151512,11.4015514264784
"288",288,738,75,17,14,48.194436612539,19.3378642345776
"289",289,4316,51,9,21,22.8471064008772,6.34165159502113
"290",290,6456,72,21,16,7.86486431024969,22.6925204724839
"291",291,5427,54,7,23,-35.8735543675721,5.06726605028426
"292",292,11654,86,7,31,-43.3357189176604,9.55415263980068
"293",293,4160,72,11,22,-18.2959930039942,21.0651406156672
"294",294,2865,54,15,18,-48.4017227543518,6.25730925076152
"295",295,1776,81,22,23,-14.4269944401458,10.5702751932975
"296",296,2863,60,10,28,8.68168750312179,22.7883785060665
"297",297,7184,69,16,27,15.1076696580276,4.06012531947996
"298",298,5208,45,6,24,37.9275357350707,18.5954756713705
"299",299,11155,40,5,8,-36.0658010002226,5.75753441014374
"300",300,10327,70,6,16,10.5896254302934,23.5772372170878
"301",301,1740,30,18,19,-17.448871396482,6.38556485058879
"302",302,3303,43,18,16,-23.8155939383432,23.6352646447066
"303",303,10243,26,15,12,38.3900434244424,13.4000619205411
"304",304,10086,100,5,9,-17.7371295401827,15.6595104185136
"305",305,6736,32,4,11,-16.0883400356397,22.5522406146019
"306",306,7109,87,20,28,-17.7716031204909,7.03711410074797
"307",307,4603,58,24,27,39.1882934607565,23.9977462386421
"308",308,136,36,20,15,-15.8212443580851,24.5376306967835
"309",309,5675,78,8,13,-42.8132930304855,18.7035007502085
"310",310,2742,25,6,19,41.9079483719543,8.73173778288229
"311",311,1608,28,24,26,37.3111385852098,7.39415014265222
"312",312,2770,32,12,27,-6.97958986274898,14.7161585353767
"313",313,6471,48,15,15,10.4629883542657,23.6560953741586
"314",314,4381,87,10,23,-3.27199089806527,10.5674885754914
"315",315,11916,72,10,11,37.9573851125315,16.6186871128597
"316",316,170,67,24,9,-28.6822049180046,12.8568617304969
"317",317,44,78,24,10,8.01997559610754,16.6214645376948
"318",318,300,65,17,16,-1.50624730158597,25.1830890421742
"319",319,9976,42,9,10,24.6968879830092,16.5029715337816
"320",320,10899,90,2,31,-18.4158543823287,21.5012473758762
"321",321,7089,60,19,30,-30.9736608993262,5.05460410235799
"322",322,7145,83,5,17,47.5498259766027,13.0852558826965
"323",323,9789,93,24,31,-8.7437157984823,9.05775003392389
"324",324,5378,40,24,11,29.2942760046571,8.5699420415652
"325",325,10290,44,3,32,42.2352804802358,0.803797439230373
"326",326,1715,95,9,32,-12.5743551412597,19.6223530446766
"327",327,6271,41,20,26,19.0644735470414,26.4871167297533
"328",328,5042,75,14,29,23.2522312784567,25.9760342447681
"329",329,9084,94,11,25,-4.71214994322509,20.5350295814024
"330",330,5294,25,12,17,17.3382179113105,24.340181683101
"331",331,10660,62,23,22,25.9114167420194,20.9294349580661
"332",332,4343,61,5,20,-14.8391844006255,13.0831799185709
"333",333,9707,68,18,10,9.78146446868777,20.3170354805368
"334",334,3007,50,7,17,-30.0970053998753,3.92250316803693
"335",335,2444,85,2,23,34.960300847888,12.0929208019502
"336",336,8955,31,10,27,12.6672415994108,21.2812907607853
"337",337,2713,45,11,20,-19.0734328702092,12.4656262876831
"338",338,855,83,7,24,-16.7875523678958,11.3542189964894
"339",339,1597,68,12,31,-48.4810773516074,24.3658572255205
"340",340,9419,57,12,20,3.39981010183692,3.89031400459493
"341",341,11704,96,23,23,-29.9203118309379,25.6165717952782
"342",342,4754,92,15,18,4.31588990613818,3.88713023809995
"343",343,1228,36,23,28,20.3204187564552,16.6010927040821
"344",344,2665,57,4,22,49.8828355688602,14.7849852422338
"345",345,11633,60,20,24,-31.7384132184088,2.27995292232372
"346",346,9158,98,22,15,-5.15814707614481,13.6864583708488
"347",347,3093,63,15,19,5.37123016547412,6.53766029225267
"348",348,3532,43,7,20,3.48250893875957,9.96516542714974
"349",349,10070,91,21,13,16.2868635961786,0.350313415623736
"350",350,6836,92,23,28,27.9714705422521,19.5532812865281
"351",351,2153,100,19,20,25.8829223690554,25.5763932551509
"352",352,5091,88,22,30,-42.0743167633191,16.7423902485382
"353",353,941,46,2,25,-9.54934754408896,16.7287678202309
"354",354,7340,29,18,13,15.1382642099634,5.63512629261543
"355",355,2703,65,7,10,26.9641005899757,13.635283982317
"356",356,7822,38,24,10,-39.0550777548924,16.434063681988
"357",357,10029,91,21,27,-20.9820676827803,21.5075110468026
"358",358,5625,56,3,27,-6.25071946997195,23.2018706315372
"359",359,7231,39,12,15,4.11681917030364,8.7129085298113
"360",360,8597,90,21,20,43.8744569197297,23.6964027577855
"361",361,11070,29,19,17,33.5231923265383,14.5589553370941
"362",362,11498,73,10,20,-27.0045504439622,7.17782000039495
"363",363,9604,48,25,24,-41.267577977851,24.897488820385
"364",364,9941,52,19,27,30.7754277484491,24.6492989747266
"365",365,8741,37,20,16,29.8366625327617,13.8890222549054
"366",366,4591,38,12,8,25.6218511378393,23.8899161371673
"367",367,9405,66,21,8,3.09267463162541,9.94469299528678
"368",368,3196,35,15,26,16.6138490429148,8.93684204268642
"369",369,10801,41,21,23,-4.95715322904289,10.577932790105
"370",370,7491,40,10,27,-2.4062222102657,5.49405334663251
"371",371,3102,47,21,10,-38.5342189343646,13.668829121328
"372",372,9016,91,21,10,-8.45006997697055,16.5535882853274
"373",373,8284,89,7,10,-16.570061026141,9.08434425647021
"374",374,3434,75,10,12,-20.3406631015241,1.8182881169708
"375",375,7590,46,10,18,-23.8781242165715,10.1873174471222
"376",376,3574,99,25,28,-31.4175731735304,18.0391927853057
"377",377,194,35,22,9,40.0817985646427,7.23689993682178
"378",378,6321,81,24,15,27.5538607733324,24.9229495125825
"379",379,10315,42,13,11,-3.08620394207537,25.4694120227508
"380",380,12184,74,18,13,17.8586365189403,24.7515269290037
"381",381,744,100,8,32,-30.2855226676911,2.25692239510734
"382",382,2513,44,9,11,34.7597075626254,15.6866708046808
"383",383,4194,70,14,18,3.92844933085144,9.79579494299041
"384",384,6960,67,18,13,17.839459492825,22.4890632475838
"385",385,10676,25,8,11,-12.1172779938206,13.2754649566065
"386",386,1116,98,20,14,48.4101674519479,21.6637467126464
"387",387,1084,43,24,32,31.8646336905658,15.8614874516795
"388",388,9961,36,2,12,26.9378100056201,3.23359343675151
"389",389,1313,58,24,13,34.4725189730525,24.7195620000178
"390",390,989,26,25,31,-40.0480390526354,14.6225960607019
"391",391,8423,100,11,31,-7.74184949696064,23.550349461125
"392",392,8099,37,13,10,3.00050873775035,11.2751755856276
"393",393,4770,61,22,25,-16.4024026365951,25.2448224217226
"394",394,5061,48,6,11,12.5952036119998,3.6972224468491
"395",395,522,28,18,15,21.6420279582962,21.14089753321
"396",396,735,68,7,11,-33.2313738996163,26.3233088198279
"397",397,5032,96,19,9,-23.2224583625793,24.0477248129039
"398",398,1856,67,24,32,32.0626205764711,16.1616975502621
"399",399,12275,91,13,13,-36.8666431400925,21.3910956420065
"400",400,7435,42,13,8,-17.9651668062434,7.18047139514983
"401",401,5327,39,24,20,27.0426909439266,7.85339332199842
"402",402,9265,97,3,12,-20.3846622258425,10.8445646117923
"403",403,7787,74,11,28,24.0118379471824,10.708809996993
"404",404,6284,29,24,31,38.9371857047081,3.11519382478646
"405",405,475,60,4,17,14.9886768078431,3.26297135879844
"406",406,913,50,12,17,15.8295803936198,15.0682147448647
"407",407,1584,51,3,27,-45.6562208244577,17.9650447055637
"408",408,11064,37,13,22,-31.3531911000609,18.4821024181268
"409",409,689,90,6,19,-46.9421301269904,5.17808837745804
"410",410,11780,48,6,10,44.9301393935457,13.4275620702805
"411",411,3951,77,11,13,-7.7772902790457,7.1762791288821
"412",412,1980,58,3,11,24.7007851023227,8.38084847607883
"413",413,9699,73,20,28,30.9456994757056,1.86415795143601
"414",414,4120,82,14,32,26.6115537378937,9.76969058240531
"415",415,3220,71,4,11,12.0204127626494,17.1529428197152
"416",416,8359,40,24,8,35.4946598410606,6.50200563785667
"417",417,11003,86,21,29,-2.12911039125174,10.2692712970895
"418",418,10161,56,10,25,28.2073947135359,20.7303702272789
"419",419,4479,95,18,18,-34.1216322034597,1.06543086363585
"420",420,6012,48,12,10,-49.4264239678159,22.7148783395202
"421",421,423,84,13,21,5.42986805085093,20.3136415837009
"422",422,8230,54,20,11,12.3642762657255,4.44395550328679
"423",423,5873,63,19,28,-12.3410503380001,23.9511852716778
"424",424,1027,34,24,8,-21.0386875784025,5.31527217225684
"425",425,11639,55,17,29,-10.0361117860302,20.7315155789247
"426",426,7851,40,20,22,-34.0432418975979,15.2411346104662
"427",427,8620,76,25,27,2.29432883206755,7.51528966102493
"428",428,309,83,14,31,2.40446953102946,3.23410786060384
"429",429,12137,34,22,18,16.8213128345087,5.6968201547279
"430",430,1196,49,16,21,-46.9841039273888,7.87335806740797
"431",431,1837,69,11,23,20.5084946239367,23.1118146583389
"432",432,5360,50,20,17,-40.1965069351718,6.12222588943271
"433",433,457,90,9,9,-29.5307497959584,18.1983809619795
"434",434,9613,84,8,27,-34.9613919621333,20.132418564952
"435",435,12102,59,16,12,-45.795810315758,2.26903422700847
"436",436,7683,81,17,10,43.9284748164937,18.032753534802
"437",437,9294,92,12,12,-11.8676064070314,24.2296330288243
"438",438,3510,84,23,28,9.94398372713476,20.6284865220035
"439",439,11085,81,23,11,-2.26184062194079,2.46835906334827
"440",440,8763,44,13,16,7.67461857758462,11.9159514819607
"441",441,10719,58,15,13,25.9882049635053,11.1613756119432
"442",442,2882,69,18,18,45.3840511851013,25.8853072833999
"443",443,10250,83,2,16,-6.40287427231669,11.0512322134452
"444",444,3133,59,18,12,-28.8730307016522,15.6135136840292
"445",445,6197,38,8,8,-20.9078040905297,2.73987158760894
"446",446,10894,80,10,22,-4.19772763270885,18.114640603079
"447",447,11785,89,20,29,46.34654072579,26.4493852042742
"448",448,353,29,22,30,26.1869962327182,5.04957599758916
"449",449,302,88,4,19,-17.4206035677344,9.50854468778451
"450",450,8753,60,14,9,-28.4310881746933,4.89847490839427
"451",451,2422,29,25,10,34.8362084710971,5.76377823289041
"452",452,3393,83,24,26,8.95274477079511,5.78787036316935
"453",453,10956,69,3,9,5.05531991366297,13.1821417398003
"454",454,8497,27,19,17,8.1036918098107,24.0888769873816
"455",455,6276,29,4,14,-6.7207045154646,3.04025269396231
"456",456,4854,60,3,27,-4.70679712016135,11.1654278735807
"457",457,9328,56,3,29,-14.0653997659683,8.32266300956509
"458",458,3032,95,18,22,28.7856608163565,15.7039570700047
"459",459,10840,83,24,14,14.6127612330019,6.67719242225075
